,customer_unique_id,Recency,Frequency,Monetary
434,8fbdbbd660038497768d62fe719a7919,274,1,46.69
435,0482f8eb57c7df640fa8a9a6a883c488,62,2,147.81
436,4387c856607a91376446da32e4a2012d,316,1,59.1
437,9b953c95d48d666d4a7da3aec936f1ab,218,1,307.68
438,3fbdb765b8e1d5608f2621ef4b8ab863,10,1,53.37
439,6ea03cf508c8426284b647626ae5dafd,94,1,162.04
440,479d6a0c8b13debeddbe4129756c6c68,117,1,227.38
441,2663a303bd9e9b360ebaa9e12aee0b98,252,1,129.46
442,43da534e5e6c052df9993df486f342b6,107,25,794.85
443,482749eee2cc3b294f4000e3e839c247,194,1,96.9
444,43103ed378c67d1df45d3028173f68f7,261,4,345.62
445,31b9951a97199d0d5fa7b5f02453265f,260,1,122.37
446,ab7bed4092cc3dadbaefba86cb45f37f,304,1,54.0
447,1ffa1c8081e0965ad547cec0656e6883,188,1,42.68
448,c4ebedb09beb89cc0314c5c0c33f8053,214,2,271.09000000000003
449,b523bbcb047483480ac0ac7ea454efb4,127,1,108.77
450,17030da4cff1fc639556306a1b0ab0c5,13,1,75.68
451,5143bcc6bc4a69be5dfd6db38f2c1bb3,62,1,38.16
452,b010c55c8b77285afc3eda1fc35f390c,315,1,104.37
453,14aad6719aabc250f03de3beb57ad2f5,234,1,54.09
454,29193837afc61c50550bc1139e1d822b,195,1,71.64
455,c94e1401ba656f7493a0f9d97edcf24e,306,1,92.57
456,5af9e3c7acac75b674e2a7510bf32f69,178,1,48.08
457,ad85f34e57e670a213885286b6a6a93f,66,1,26.79
458,cc46237f7d268f31d98cf34e436d466c,311,1,60.13
459,f2a9bc9a1db05c873e1419654f747f9e,28,1,122.42
460,5d81094365fbd7cb0e548f4508fa5e62,171,1,173.53
461,449ba149df652b663c8a8605eacb146d,40,1,235.83
462,0aa7d3df6008a3d5aa9db07e65cef5d3,328,1,53.0
463,b6b9bf08a9b9f5e258a9022f135e771d,219,1,83.41
464,362f74c1d6e7015625b8464d05a8a149,28,1,88.49
465,0b5fbc764612225ace7795b93b38aa35,218,1,65.71
466,1df745bea08a8a107db186724c8cd2a8,171,1,73.68
467,207ba0e71c642b6eda7d0f4d41673751,22,1,98.69
468,d469ff90bd1e879cdfed08343ac1a77c,244,1,76.63
469,8fbfbef81eb19dbfa1f6ba6bf5924e4b,135,1,163.13
470,c1dc1162de49817a25314db3030276f5,103,1,69.9
471,b3d23d61fb01dde311c5ddc5dfde8e47,183,1,78.09
472,db29571fb751833b8e3d9733d8a93000,74,1,179.22
473,331fd4bbcc3082979ac9595762358cba,46,1,37.54
474,8166ab68030fd04c8dc0de68122091ac,121,4,327.04
475,0b949d3ee12ac9f871346d814ff57080,114,4,66.44
476,383a19352a66cf815661a4e2863f28c4,192,1,110.42
477,f4c01ec1c1160a873642b614ebd6d72c,105,1,118.23
478,01daeb09de8f07882ccd4319ffbc4693,276,1,38.72
479,7671178c592895e5beed747367b4a54b,222,1,55.63
480,b66f4f9f89df0b0973bb1057073887a0,279,1,223.97
481,f8f6ed51ded0d4757a6153f5ce0f8906,126,10,1572.45
482,826303f32007dc49ba0fbf597caf80ec,116,1,110.0
483,9a6032bc6bbfbf84eb4d55660786ce17,176,1,63.37
484,7aedba48051dfe957b59e5d052c16f71,122,1,314.21
485,972982ede3727673962ae6e5ae515166,320,1,100.34
486,b8d95b1bc28f71750ada508312f1e176,261,1,42.1
487,6457b2cb5462c1217e8e6d36b0ff39d2,284,17,543.36
488,9da098e9a3edd7f640205f03a340a821,98,1,224.77
489,2db405cc6d4123953d36594dbff12a73,255,4,525.72
490,8fa5249534fd9822b86bcf2bd14318cc,139,1,136.4
491,215a9975430b79bfc8e836ca2dcffb92,33,1,347.31
492,3f96ad6e136439eaf4e575561067a196,213,1,137.6
493,2575b93f24ae722702825789254eaa1a,187,1,89.11
494,2b5810705ad2dc3a748d181a15996eb2,261,1,21.43
495,94e89532396b3c02f648b2bc7f93f528,256,1,176.78
496,6a4060fb7ba4fdab5ca85e0d7ac38e00,151,1,154.38
497,5e8a37a9db66531212450e6bd9a3c9ad,110,1,828.08
498,30d600f278c689c07360b4124cb9a73d,66,4,519.96
499,050f9cf69723c91054d44c3b3a1e7ac2,35,1,264.07
500,bf257f507db19138f5bc4065313c1f87,197,2,168.06
501,503f8e014d74b09cfe772d0279c361b9,272,1,106.16
502,11f9374f0b84ffc98a1ae50698c2112d,191,1,98.82
503,22e8b5bc5e81dfa4a832da8f0b1452da,5,4,238.48
504,78130fb0014a1ecce98e7faa41b6f06e,40,1,192.03
505,012b41c1dae00a092474ca48dc764a00,37,4,885.04
506,8990154c8645a3efadc9b01e1891d255,276,1,36.75
507,251e658613a224723f8a077946183b20,282,2,355.19
508,9862ce221e3e2761a216c537d75d0256,87,1,438.48
509,6ac3687282ae6cf1976b4cc39677f95c,288,1,147.16
510,31cb8b5ae4d65859af8fc33b14cde233,271,1,124.5
511,0be23e2afd5c5d9a1c2ef6b033e2b17c,68,1,56.5
512,2c90fdbc33c7a6f301f4c63f0c962b3f,278,4,2016.6
513,14a188558af6cd5bc222ca773d395a7f,174,2,245.14999999999998
514,fb485d47aaf4805284599c09e8843809,127,1,132.4
515,dc8c4fe2107e6688666c025fb6a6acad,256,1,40.0
516,a5931be4783e1a1dfbda5c6e145d96bb,25,36,1120.56
517,795e2dd34c208200aed85b3f44dc2a4b,270,1,133.06
518,04334bf56d76e503c2b474e3bc129d65,69,1,195.17
519,e42c4dd98307152b732690ea8bc5f61d,37,1,73.49
520,2b18cd5c428106cc024ee2cc951a0b68,15,1,75.71
521,bfdb1f4f667634b7ff30a716e6fafa95,21,1,48.79
522,67172368edf401478f187d09180a1671,41,1,133.89
523,43968dac726b3b0b8d896a758308d75a,143,1,72.25
524,1eaa53faf68bb4c2a2d95a56b63aa8b1,166,1,62.83
525,ef583977570de5ee4dcb0cb083bde3e1,211,1,36.0
526,3cf14101fc0207e827130e8fdfc0da25,118,1,91.19
527,93360190b9375a40b65720ee99387a4a,151,1,148.18
528,ef2c223efd90366cb6639746cfcfc7ad,169,1,82.32
529,4d44daa2056990a8c1cb947a19c626b0,188,1,125.16
530,aa75aabc388e5d825562397365e0ac61,69,1,98.28
531,23f5ef949f4f54d239cadd6aa0ca48ed,113,1,49.09
532,6740f8899f3c70b5b08b2e0bad37e567,42,1,93.59
533,297871f85f3905d13eaa1afed708ca57,27,1,132.49
534,7585fac6723f6d9fd6ad21c70ceadb70,309,1,35.69
535,323c4e9d78f774df9255793377ce636e,141,1,175.1
536,be80084c717389b7097326641a8a7208,96,1,13.39
537,11d2c273e93727d6c0e516075435ae82,105,4,176.52
538,88fbad05557cbc2d2f5fee59d6966716,286,1,108.51
539,7249a976b68003a30adc1203a467cf6c,230,1,99.8
540,5ad755f2bc4d98be17d9f42b3c1f0c4b,138,1,89.36
541,ec6a267aac7d40277f50dfed2d449cf1,144,1,46.93
542,2adaff8e437d7153f3326cf14187d821,277,2,176.60999999999999
543,f99f864daa60fae827c1a42691f11d81,63,1,155.29
544,0a609db8d244100909a15d65eadf8539,314,5,805.96
545,a6ba026e341252f5e41461043458bf61,285,1,319.99
546,020311f9fc67a990f3d43b481398a259,160,1,60.22
547,1322f42ae5165f0fa89f7a1d0f9da61a,274,1,76.65
548,0f6c4fedab0af76f3af23a6c65efbdc3,47,1,74.63
549,637083b346bff4660523a74fc4fa8b73,266,1,46.78
550,982f532d3e8e8177c57361a39d1b1492,139,2,134.1
551,b5c758a46ae1c305aa9f913d3b895951,264,1,211.26
552,645d54fc2f9c61166cdac23242542979,308,1,137.04
553,5ba20615a231459a4120721fec77e635,158,1,140.08
554,3d83e5ef875fbe2b372eb472a6528146,243,1,60.09
555,e9e222c7329e066228c28fbf0bea98ec,214,1,164.63
556,4bd3154555b2d1d19fed1ccf31aa33f7,158,1,102.85
557,f6dc4789e4669873c35f8f92fdbed89f,20,5,694.73
558,7042a2786e6151b47cfb7696fe87cfc8,184,1,43.0
559,f81ad6f6ac826325fd953e470dc63a1a,229,1,162.65
560,aaff146bd210808c7d004a05966472a7,293,4,431.12
561,fed9ae71404fb97d15c821adbe64feab,320,1,112.94
562,af702f368f324149262ef325cf76e5dc,77,1,58.43
563,cec2d86889f4d9a19aeec4c8d4e1beae,175,1,415.83
564,1450ca0539e1e64a77c08ba841c8be94,43,2,290.37
565,698a9cafcc15cac8cdbaee64adc6efbe,212,2,220.07999999999998
566,08c563a0e00983d634746efc2cd9fad6,310,4,444.76
567,9a9ca2ba7c7df7918e058df64a36c739,66,1,144.99
568,39aa99192278d43812a46c69c1f2443e,305,4,87.08
569,651cd1b09c19982ff7e2174ff41ff18c,44,1,47.3
570,0e914929d9935db92beddb5f3b551a96,229,1,28.08
571,a8bdc0d9ea28636ee0ada5b9ccb430c9,246,1,51.07
572,5c0916024bf8ac6780aa07dce317aaf6,255,3,313.78
573,5bc4d654dc4eb95cbd977eafadb38383,229,1,1692.05
574,027179319d6e0b4958b300ba6e9e35e6,14,1,98.11
575,e2cca4a06fe6a1f070aca81f919ec50c,215,1,30.53
576,fd5c854369acea3d0c81dd2efb68e3ca,222,1,84.24
577,78dac225c9b06836121cb53fd0084ccb,100,1,95.34
578,0aadc1d26d1c8b88a52c39a533ccea93,274,32,3030.72
579,bd27c65e0405e162422cf80ab58aca59,73,1,124.29
580,e8b82b7189d0161005e4bacb11e209ea,183,1,177.58
581,0d3d2bb5ba03b60324b0684e614c7c20,200,1,91.05
582,ca7afd2f31de9bb06bc2ff8c8f338c7f,93,1,94.31
583,fbc838cf7e5c279afad28109e3632d18,107,4,710.76
584,cdf40f3d0b93839f37972934deda0d65,289,1,43.22
585,1176d8491a0ae7e42bc65b08ddd1d924,139,1,56.76
586,a38acbb1f0ca4266b66805e1350f346d,307,1,133.46
587,bd0c1f867e8745eb3ea435b9c5433788,285,1,413.59
588,1858eacbc8be35fe3b5dcfcd6d249462,250,1,378.91
589,6a0a549e7d20a02c112dc6be0c395a51,19,1,223.54
590,f511b6d115fc112892dbc612cd3d9358,41,1,115.79
591,dd11d408f0349a9e49a9069f02c758ef,37,1,57.98
592,59bb10015afb7afabc67252dbbf21985,15,1,41.26
593,2b0d2a4ffe3906cd18019c2463cfeee9,56,2,517.0
594,d42b2752f04c8b661506333f88f70177,145,4,493.28
595,6d1213d0a8cccfa5cdb1b693fd388055,283,2,29.49
596,f0e721656838e4d20a956242308007c7,93,1,247.68
597,309035839d0c04859125d39311145941,80,1,158.94
598,cec0f7c6c7365805b89f59923ba96ba8,37,1,157.16
599,a599645f6c37e9a5dc2d1d48e6cfb9b8,59,1,123.33
600,7b6ac9f73f821832a2271276076d5c04,165,1,157.91
601,dfe0f45b0b8cf0ce9c4cfb41c0808240,82,4,129.16
602,616309b2eeb7bd9c05b0fdfbab28e6c6,70,1,147.33
603,39104edef5e46d7b8c61848cc95e6d97,332,1,41.72
604,99f8895e8d1d341a655d0800cb5590f9,231,1,102.64
605,7d4c8f6ad946c29d7fe6500d6e7179ef,173,1,81.55
606,fb6534d42a2fbd05aae76186fe8bec4f,114,1,102.13
607,2d38f064a1ddd82c8c14beadb7bf0c38,254,1,149.14
608,31a9f3ea5883e3fa0e6ec685504251e2,277,1,123.04
609,6e7a7fc98051aec20afe0f4559e3c114,61,1,110.98
610,aabc3cb2442d5fde20de031b717eee8b,32,1,129.49
611,e8a7165667b5a473e0b04dae68d6b88d,136,1,173.59
612,9eed794c3e994632e1d60d9983f2cbe6,154,1,130.69
613,981146523d8e000b77f1b136643bb776,3,1,169.3
614,174f249b4817e23ef163ba88fff61278,277,1,315.84
615,16c5ef9aad92e31e119f7a202272e6c7,216,1,68.3
616,a2eefe752c732b4960a85852029a89e2,35,1,78.68
617,7cefed48f155073afe33b11d943adeef,135,1,38.13
618,d1ad0a5f79589af17562cdfea4b4d8c7,13,1,127.89
619,ae5360aab0ba8d2def152ff0537f2ae9,44,1,48.91
620,c948c3a816a6721b2f9d51380f803c34,238,2,24.35
621,f06c7ebe0f12b42eab6530215eecdc9f,306,1,61.05
622,2c08ea1522ea4bac42eb5dd9f5df21af,77,1,109.35
623,57aee1a8b40587831ca79a06bf0df5f7,205,1,43.11
624,1148e7e1daf6d2378b814e90506e9d26,78,1,137.83
625,49e30036e0a9b1d35c61e3095d05e263,16,1,1075.12
626,9fd78e7df3488fd8e24ccc627acc38ef,128,1,69.9
627,45677f94e9a07652cc2eb351dd542476,299,16,1029.36
628,76f283349c070c1520b14b89a6e00b7d,147,1,376.39
629,93805ba8be262fe253c4284751762866,103,2,106.39
630,b289291bcfd0b339685b14bf220db3ad,288,1,31.77
631,14650aba2993d5db931ecd1ff160714a,8,1,92.64
632,12d7642e3241d015433f989199c9d7bc,57,1,222.13
633,7e5641367b72c03fbc85a214e150060f,174,1,177.02
634,4829d76fd44a6f080411fdd7d81df23e,277,1,85.14
635,1c12fb820ab4fda07eb3d72f03c5ac3b,3,1,258.9
636,e6eb191ddc04af07531ff36d2caca1ff,192,1,100.04
637,5b586399e94f316df6602acbe6d80f70,8,1,67.57
638,3248d94dedca7507cbe8d17075b39081,203,1,82.7
639,366122ec4e27dba7770f9913cf5931c2,164,1,69.41
640,05bc8e1bebeff93bdf784213a7aed5d7,79,1,128.85
641,e7a0b95fe6d4836d124b1566642ffbec,111,1,706.19
642,7c020cb518b4fdcf5c50fa717d0fdca8,190,1,65.1
643,04ecdc3e754a48294d832436960a3280,303,4,798.5
644,7edcd431e5217e39f6d9aed45385d3cd,109,1,51.42
645,4435c4547dca4cc6909b5f9b513c7993,189,1,415.93
646,22062343697ed12f7c1d0cecd982b0c4,180,1,218.45
647,9295d6a619a0b00cc7e1904d19a1558f,308,1,74.28
648,21af73f960a77885e91a806c06b0c1e3,158,1,40.23
649,e17408e3713638b24626610417449cb7,137,1,46.85
650,ae98f5a00b4d01521a06567ba1f0033d,73,1,67.44
651,88b88849a236b3f007be551d5c10daf8,104,1,55.13
652,c3fcb03fe74adff0bed2bd510ab06691,224,1,57.0
653,577f115bcda2b2d4448620beaa01f8bc,167,1,128.86
654,52ba13556336e0643d5af3b1a94ea82b,107,1,21.04
655,18f1d76138f1b657ec314c617bb3842f,208,1,80.2
656,19473c6ffcf611d71a7ea7f03a17f6dc,131,1,319.88
657,cb309a02881bcd95a177ba43abd29e4e,7,1,61.27
658,a995d70d9935a4624429e4ded23bbc73,58,1,148.23
659,6eff1cd9cc7f4dde6e1cbb679e219a50,295,4,471.4
660,e139bc5274d13c4f54854f48b0dd25db,281,1,145.66
661,24a0683609e642fe0d86e5e2c97712f5,19,1,117.2
662,ce78d36a92c8c804a0598c086f5dbb54,216,1,594.55
663,2fca924c90ac599f416173f496dbdfa6,193,1,39.85
664,f7b223e244004385231a6e4db45a06a9,209,1,103.14
665,2ae8fe87f03b04a0154ffa68276432fa,320,1,67.92
666,f5add44bf786bd861fd6108d400cbaa5,277,1,137.85
667,55f8517e3e572aa06923169cf5d0b011,271,1,95.58
668,7dcb5dc118b501f403aceeb6d438f33f,220,1,61.11
669,5654780522c8bd0731cc276d2e7185d9,209,1,63.73
670,67bddde1844b238fe25995cde1612b4e,63,2,222.64999999999998
671,2de521d3fd097acfbd5bed9c7b9ed0d0,38,4,423.88
672,54d97c70f72815eae0f2538364774a7a,212,1,37.68
673,3df4899f61ce017d60b180c1dedc278e,100,1,53.22
674,0ddba04798f1c085d0ca93af0e91f6c1,195,2,168.06
675,bd9849d9ba9ac9f05f53f393b1c85744,180,4,111.04
676,f48a9bdc7d38b43bba4082517ea1bc07,133,1,187.87
677,664770508f06c0c2fa1c37fed04a6dd7,46,4,910.76
678,aa2ca40652b784ea8e309f01611e4ab6,274,1,85.24
679,0e2fd48c6bf362339bff97193d659b20,83,1,96.43
680,032cfb33364e07ebcafb4b8a92d7eec4,181,1,86.02
681,61ed6dbae0e47f36937a930897a9afa7,12,1,73.72
682,d8a07f7d1eb0e929feeec1a6ce6358a5,166,1,44.97
683,07254adf22ae81855ca01d9a5cda3264,133,1,27.38
684,d2f6222b5ebbed04f944b47c66d88326,170,1,87.76
685,99ecf7e96d410a094bc95f5d3cb9d98f,276,1,116.94
686,941590fb8aef66b3a8352fe7c691879e,78,5,656.75
687,deb506c0525ff4b17e97718d9c349409,26,1,78.42
688,c375736396906dff8414217e02c45661,156,36,173.34
689,3d8a51057b28b7b5172c8bc46cb6a7f5,37,1,140.03
690,31f587e5afb9ca5efad537ab69de67d6,15,1,128.09
691,ac5825d0d9072b54d4dcb8540b1699cb,46,1,77.51
692,f3d96550a8adeb771fe53948521cf602,122,1,78.14
693,b512b0686fca0440147aa0709672cd9b,184,1,64.62
694,2fc9a64ae672512016acd52bb0d59c61,305,1,217.1
695,5d3e6a61592164c2924ccec5c7f56058,126,4,636.74
696,788dec250d1d6b67eeb6e09a0fc69389,90,1,137.23
697,b14edf7220c5c77f27f11567178c24fb,229,3,47.68
698,305a9e2b49169ced55bdd09fed23cda0,171,1,237.08
699,ab1ab390f31be556889e96b7d19bc610,275,1,107.95
700,d43fbda3da341fefa956fc2267a647fb,148,1,188.31
701,5c8a8ede9e5ca9d3276b26d56e7de37d,274,1,173.57
702,0d997d092f93b5c58d0f9b4bd0643d16,270,2,132.24
703,f5af12033765b06b3df8faf68cae86bf,96,4,329.32
704,f5cd72e7209640c294bad4d57f4f7772,273,1,372.72
705,06bf11f58f4a6b5ab7dd1623404bf672,76,1,66.07
706,463bea4a9035546dc7f2c4c1ab82b5a7,120,9,520.47
707,c035cedb61d638d3e8b48521a714a86e,300,1,617.69
708,1b735182e76aa01a60c544790d9c5efa,91,1,62.75
709,15d424086a0e39958d557a39b0638431,116,4,235.36
710,f2beb52a2427676390b75433a5a03bf7,267,1,45.62
711,b1011cba0fd71c89bdb2a5c3b90bb1ae,325,4,499.4
712,6e94cdf4b593972f9d558b3d0c036851,103,1,183.13
713,83aba9785dbb2e81044c9da5fa9e740c,159,4,309.16
714,0cb9be6e0e12afac27ace32e3be4051f,97,1,27.29
715,663cb908e7dfa34193fa1bbfe3a193e4,16,1,118.9
716,d615b9ec562cef52513c9af50daed0c4,278,1,46.01
717,5e380d3468af33b77e184046b8061a2c,230,4,176.02
718,9b4496ef27f4b987ed84d49a0386c28b,144,1,122.46
719,6243e6aedca8bf97d0e619c5eed532be,172,1,174.99
720,d5234b2afc63b1c4035483b6cb828af4,207,1,37.11
721,9d88bce9ca826ebe1fd91212f8eab138,71,1,265.84
722,32b736144958de0748fcfa294ef0b207,318,1,99.7
723,1c7260b99484b79c9e8adc2dabbdfc4f,162,1,55.04
724,fb92843a696f8a7d35210c04785c2e33,108,1,76.79
725,1d74273c053909be057f50f65b48522f,262,4,465.44
726,28cb2105de0e24c2dd3e21e364510937,27,1,111.78
727,1749fd10291ef7242c1221a14f57cfb9,263,1,36.09
728,1c065f2b3e2e84ae918fa40f18b6c77d,325,1,35.77
729,daeca6f6c8b848cc99fd2b469f56c284,99,1,28.45
730,9c7e78f00bcba203b8a9d4fc5be7fb72,135,1,82.12
731,9f80e8ee4b2fe8150988be49a42f30ad,114,1,105.9
732,d2039db35dad677db8879177d9b9c8a2,263,1,55.74
733,463d8425827e81d905edf86f9c231eef,84,1,163.69
734,4049ac72de67031ce1c0c59e281ef897,244,1,118.01
735,3fdf793a17d8931a76a0aab637ca318a,183,1,305.51
736,eb2f753482ad0fe9d19138e4eb07985a,3,1,318.3
737,64a6440ee0731b29560508a3dfa71f9a,147,1,49.79
738,088c8450e52617191d11971c40e388f2,43,1,114.91
739,f3bc8bc615e7ba5d35557950518568fb,135,1,444.54
740,b5d6fa3d2213927296ac893f14f4461c,184,9,698.13
741,2e9cdecaa137e8ba2084bbde28c85105,273,1,619.34
742,1a3a962a15f8c6ee0178e1102387d3cc,78,1,2223.12
743,6ee9dd7a3a539c1ae0b9ee5c9a29961c,81,1,158.51
744,c4bc1ea5188b1d194cddfd732e90bff1,186,1,222.68
745,c28b695680373781f8ff086844f72ef2,290,1,304.14
746,6d47c2341b395b7e0294d8692016f6de,78,1,70.89
747,5cdd235f266a268a095324c53c446396,278,1,139.98
748,c1be25a7bdf52d7885d726bc67bd2c04,175,4,607.52
749,28474464ffc2a83a0680463c36e6dfd5,140,1,33.16
750,110934758b1585194afe1c0134c1dd35,88,1,101.46
751,c87944388aa89c72ded8daf1fa95e60e,1,1,37.26
752,e2025196f6b427896e38326e6b1ff553,17,1,133.15
753,f9f52c3805c3a5ab1e78dac53cfa254f,291,1,46.79
754,11c3d6c93dea6ce86769a4835c171bd9,216,2,51.0
755,2f4caaa523ad6f3d695a5e698263cd05,261,4,186.52
756,d651f48b3c453fe39afce7628bc8269f,216,1,183.29
757,e0298e0626c3f75d94a60dc6628f27cc,163,1,47.03
758,fe612e4c139f4350d17f1b9f5cbbe3f0,218,1,189.37
759,415b15ac3d454f2f09088c34d5982469,322,1,107.28
760,67a055e65bcf75362f81b7141ac2eed2,171,1,62.99
761,8533fef411165ea5df3fe583670a76cf,167,1,124.85
762,8dc0d32543012e70ca0c0bc5535205f8,16,1,107.41
763,df0656c09678129487d1639d764acc1c,60,1,86.48
764,6cefc29085fbf53d5721acb4fe4c0c7e,183,1,79.8
765,949b75abf6fdda78201547bf5f4c07f5,26,4,286.82
766,63b4253e688c57bdaa18741b3fea5a01,170,2,126.1
767,40d2c60699feb0f855b666366f8274ff,147,1,168.93
768,44e64b7162915525578f601e73e72b16,127,5,170.47
769,06fc096ec2387d11747ae31a57cd2551,307,1,115.36
770,95cc7f48ae7cfa0afebd560092cdc92e,213,1,61.7
771,8b8028d453a01986b48c4271cc341475,20,1,135.82
772,939ca75cff8baa5ad59c798097fdc81a,56,1,211.41
773,179607d5aa7e47661b18cabcd7037ab5,222,2,309.28
774,7e1681f9bb31800364869a2cdbe289db,197,18,1434.48
775,ff5f0e6c9223056cd0e65b534856f5d0,308,4,310.28
776,67b05b597a66b5c449025000b9430abb,112,1,99.9
777,73f90b219c69253bddd6d6111783f47b,190,1,38.09
778,cb99edb00fd595d96606eb7bcdb9a50b,19,1,63.42
779,ff44084bf8313fa8eae5ce6e43e341ed,328,1,271.08
780,42c16349869fd971353f0349209de869,42,1,124.57
781,c0e5f947392f23d3daf7b38ed797b85e,129,1,294.66
782,5790eb0a154162bb308fa4e642c20585,100,1,333.6
783,5403c5708577d72afc5c4783bad43280,191,1,136.6
784,2d5c600f8cc7477dc616b9bd2d00a0fd,31,1,64.4
785,3ab2f8203c5f8d73a1260109eb82eb20,16,1,1291.39
786,023c8fe9cea056407269dfe9bdd57a8c,309,4,136.0
787,47702cb199856e6509979e5623160f04,145,1,48.87
788,909bd964acc70a899c3804414f5fa70d,68,1,114.8
789,1ba017d398d4fd2ad48fe28b0a9d94a1,313,1,146.85
790,27f69c274c36e70cc366c88f664a5537,74,1,219.4
791,083ce299ea3fc1eba79bd0b17f64555b,6,2,113.95
792,0da8a21fd4fb57463c7897ad901c7bf9,227,1,208.48
793,a8d1e9936a5361e2547acf93dd4b8bc3,209,1,946.9
794,ef703a9d0ca43405418d06ccd6f5c0e6,121,1,87.05
795,4e7da8460a307b63a7a4d98750f3a95a,85,4,268.64
796,3db3c93c3b1b7e297d823753b18e1faa,150,1,29.83
797,2a658f1dceab1750b17286dbcdecdd02,261,1,53.68
798,85d234692f7bee8d6fea586e237334b6,112,1,62.06
799,f9372e247ea4f46be6f797ca1936d68d,186,1,323.54
800,a3784be0a99a72cf41fe1b05298673dd,275,1,64.0
801,69aab61687fa416ef601af332bd0ff0d,229,1,82.83
802,d780d06a532da7d8d0435cd348e591fe,273,1,44.0
803,36acff9ce2bc2f3456d427eb0200a8aa,103,1,54.43
804,803745e28953d4e624617873448f2118,58,1,332.14
805,1ee68e5d9aee3ee39f6aab702de9d5c8,149,1,47.88
806,1c4ad540c8c5c36be4a8b8ec08f79638,323,1,309.89
807,a6ccdaa678f87c99610b6767570a0bce,94,4,713.28
808,d6203ca017ec577b71f0f49429a38203,222,1,170.01
809,4147a5e98be4bff92386986284b08c87,153,1,91.19
810,a7b4c690609bea24107020ae85cc5aed,27,1,52.85
811,5567ff09b0607b9546948fec46fe15ad,26,1,54.18
812,7f5fd837ad25b075bd3b583481e11df6,328,1,158.38
813,151e9edb34867eaece4d6e7ae188f261,69,2,439.53999999999996
814,8deb4c668d9240fe03720ba1c8767db4,234,1,81.79
815,7ed8d1247cda7ef2b3a12039f941194e,157,1,38.13
816,76ffb5b3f1186c6c8022f6047ae9ead5,226,2,202.68
817,92af805fe5fb8c37dc920eb1a6e23a19,283,1,91.66
818,f152faf30f85d9b5784cc9a72611a810,277,1,141.35
819,208ff27cb49cb5f4cdbc72c014e184d7,280,4,352.32
820,799bbad94152e4bf5946b21e97d6f566,214,1,42.68
821,a3ec5731f802c5fdcdc174cc448218e2,79,1,76.09
822,e64269d4e5997521884e61069f671fc8,275,1,83.25
823,f1fe705bc4a9f9b1508be25a3e4141f0,13,1,511.42
824,30601ff4bc10bc566c995c703a463866,35,1,219.19
825,4e52868ca801ed63098753335c0ff17b,78,1,66.53
826,52c247722e2351bcf25b1d759a8a58ae,226,1,32.3
827,410e1f5d1ba42846c5be7a0c9789b65f,88,1,366.51
828,417021b1b4553c55daa22f17dbf37cdc,151,5,475.81
829,e14c078d9acd96d722eadaa49d729bc1,108,1,136.32
830,341b6946aa6278284d3986112c43def4,105,1,606.46
831,19e5b71b7be85c9d54c418dfb4088614,77,1,457.07
832,f0b0e449bba201325e533f3f18596296,110,1,93.64
833,3e36d59a55c36aeb0c4c974c3c506246,12,1,52.85
834,328ecf4ae1638481b5fd47a3d4f10501,277,1,48.69
835,319df3f4e38c4bcf9e3bccd1bb504bdc,79,1,41.53
836,3f6930582cac6bec9a9533a44e00b69b,81,1,56.13
837,0c7360e4c7109f897e18fedcec400ccf,161,1,98.98
838,43edb5e13058ed02b2828267451ae295,41,1,68.52
839,ebedac088806fe85e8083426d9e952e3,111,4,279.6
840,aa3bf249b773d47a88cd191c16152086,62,2,301.65
841,c958cd11561df1914d60cf6f01875639,25,1,68.32
842,3b2ae38156cf022ebdaf8a4ead16d30a,299,4,144.2
843,7af00c004c96e4c6ba8ce54c4adcbe87,310,1,36.78
844,1f411180ef22032e1bbf9ec7a94a6ebf,40,1,274.55
845,e6eb6cfd376785a831c39d868572d0e4,209,1,119.34
846,f20aa79a6aa0dcc36506e84cb6a6ecec,139,1,87.43
847,95b621869cf337eac6bd9d42bf59c0c9,33,1,70.9
848,b26517697abc966b9d0547f53ccccbe6,64,1,186.1
849,bd48312ef3ab7e4e832808c1ca9ad9d3,113,1,104.46
850,068bcff7a462c34ec6d5079013687979,331,1,88.62
851,11160ccb67a77abe36dd062bd2701a04,285,1,48.0
852,2e0cd6f7d34ce42c5a047fdffcf275b9,100,1,37.38
853,284f0533e6c79c3e3397c2b185573a78,177,1,55.69
854,9bed676175d3561a1610ac36f878be37,320,1,170.17
855,6bfc0d51218c164f5d11916e1a102931,124,1,82.23
856,4ea910b8d63f40bd6b598ca7ff64be3e,274,1,29.56
857,1c9ed81f7bb6e825a13612758cb4442e,324,1,77.57
858,aec4d44a02c74d625116e7d94fafd67b,24,1,33.83
859,1c39144d899f035157a7761e319bc3ea,109,1,34.22
860,8c60a63f751a4c744a3629ebf560041f,88,1,141.74
861,c366f7bb7c9f735501bc8d64ba2e21e7,235,1,47.91
862,18bc87094128bbfe943cf88adcf72059,65,1,37.36
863,9edff4c2e973f86cb82c45cc33485a75,224,1,164.79
864,1bdeec4c380b916acfc8143d53a2129e,70,1,43.17
865,77d0352364404b096ab0509d4c841def,76,1,108.42
866,8d98676709c5683e69a10ff87c84f58b,191,1,26.84
867,27aedee05bc8e9bcc4da2bae37fd4d78,229,1,106.87
868,b748a37303fb3bc57594cfcaec33bad3,7,1,81.33
